"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"188989501","10/19/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK","1014554","234952","40.811521024","-73.890528354","POINT (-73.89052835399998 40.81152102400005)"
"188989504","10/19/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","25-44","M","BLACK","1013989","236222","40.815008738","-73.892563786","POINT (-73.89256378599998 40.81500873800008)"
"188986922","10/19/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","WHITE HISPANIC","1014230","236561","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"188986924","10/19/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK","1013989","236222","40.815008738","-73.892563786","POINT (-73.89256378599998 40.81500873800008)"
"188950717","10/18/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","M","WHITE HISPANIC","1012525","184442","40.672890492","-73.89807042","POINT (-73.89807041999995 40.67289049200008)"
"188228687","10/02/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037B2","M","K","78","0","45-64","F","WHITE HISPANIC","988530","186878","40.67962088","-73.984570544","POINT (-73.98457054399995 40.67962088000007)"
"188136371","09/29/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037MB","M","Q","110","0","45-64","M","ASIAN / PACIFIC ISLANDER","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"188136355","09/29/2018","618","LOITERING FOR PROSTITUTION OR","672","PROSTITUTION & RELATED OFFENSES","PL 24037V0","V","K","83","0","<18","M","BLACK","1006880","190544","40.68965532","-73.91840007","POINT (-73.91840006999998 40.689655320000035)"
"188133543","09/28/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK","1014230","236561","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"188133544","09/28/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK","1014230","236561","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"188101249","09/28/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403704","M","Q","103","0","18-24","F","BLACK","1039451","192337","40.694433471","-73.800938098","POINT (-73.80093809799997 40.694433471000025)"
"188065357","09/27/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040611","190715","40.689974155","-73.796768544","POINT (-73.79676854399997 40.68997415500007)"
"187931061","09/23/2018","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","81","0","18-24","F","BLACK","1006489","190021","40.688220797","-73.9198117","POINT (-73.91981169999997 40.68822079700004)"
"187929468","09/23/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","81","0","18-24","M","WHITE HISPANIC","1006489","190021","40.688220797","-73.9198117","POINT (-73.91981169999997 40.68822079700004)"
"187900322","09/22/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","WHITE HISPANIC","1019894","212168","40.7489651","-73.871358518","POINT (-73.87135851799998 40.74896510000008)"
"187900320","09/22/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","M","WHITE HISPANIC","1019894","212168","40.7489651","-73.871358518","POINT (-73.87135851799998 40.74896510000008)"
"187904401","09/22/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","M","WHITE HISPANIC","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"187821570","09/20/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","18-24","F","BLACK","1040610","191221","40.691363012","-73.796767917","POINT (-73.79676791699995 40.69136301200007)"
"187821569","09/20/2018","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","Q","110","0","25-44","M","BLACK HISPANIC","1017166","210587","40.744636231","-73.88121188","POINT (-73.88121187999997 40.74463623100007)"
"187649447","09/16/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040849","190790","40.690178494","-73.79590971","POINT (-73.79590971 40.69017849400007)"
"187628542","09/15/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1014955","176609","40.651382556","-73.889345978","POINT (-73.88934597799994 40.651382556000044)"
"187628540","09/15/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1015238","178111","40.65550423","-73.888319195","POINT (-73.88831919499995 40.655504230000076)"
"187629785","09/15/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","WHITE HISPANIC","1014552","177721","40.65443614","-73.890793322","POINT (-73.890793322 40.65443614000004)"
"187619080","09/15/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","18-24","F","BLACK","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"187628539","09/15/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1014552","177721","40.65443614","-73.890793322","POINT (-73.890793322 40.65443614000004)"
"187580850","09/14/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","M","WHITE HISPANIC","1019894","212168","40.7489651","-73.871358518","POINT (-73.87135851799998 40.74896510000008)"
"187576344","09/14/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","45-64","F","WHITE HISPANIC","979230","175351","40.647981423","-74.018091721","POINT (-74.01809172099996 40.64798142300003)"
"187581126","09/14/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","M","WHITE HISPANIC","1016738","211132","40.746133701","-73.882753843","POINT (-73.882753843 40.74613370100008)"
"187487370","09/12/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","WHITE HISPANIC","1015381","211538","40.747252949","-73.887649304","POINT (-73.88764930399999 40.74725294900002)"
"187341685","09/08/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","M","WHITE HISPANIC","1022233","212650","40.75027833","-73.862914112","POINT (-73.86291411199994 40.75027833000007)"
"187364129","09/08/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","72","0","25-44","F","BLACK","978854","173655","40.643326046","-74.019445332","POINT (-74.01944533199998 40.64332604600002)"
"187338191","09/08/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","WHITE HISPANIC","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"187343708","09/08/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","115","0","45-64","M","WHITE HISPANIC","1015639","211574","40.747350848","-73.886718013","POINT (-73.88671801299995 40.747350848000046)"
"187341337","09/08/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","WHITE HISPANIC","1019827","212159","40.748940668","-73.871600375","POINT (-73.87160037499996 40.748940668000046)"
"187303209","09/07/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","WHITE HISPANIC","1016669","211718","40.747742375","-73.883000035","POINT (-73.88300003499995 40.74774237500004)"
"187294528","09/06/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE","978694","173458","40.642785225","-74.020021713","POINT (-74.02002171299995 40.64278522500007)"
"187296183","09/06/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE","978694","173458","40.642785225","-74.020021713","POINT (-74.02002171299995 40.64278522500007)"
"187294519","09/06/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE","978854","173655","40.643326046","-74.019445332","POINT (-74.01944533199998 40.64332604600002)"
"187079225","09/01/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","WHITE HISPANIC","1018475","211969","40.748424502","-73.876480843","POINT (-73.87648084299997 40.748424502000034)"
"186959060","08/29/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","45-64","M","WHITE HISPANIC","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"186819042","08/25/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","WHITE HISPANIC","1015381","211538","40.747252949","-73.887649304","POINT (-73.88764930399999 40.74725294900002)"
"186776022","08/23/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","WHITE HISPANIC","1014245","178261","40.655919367","-73.891897344","POINT (-73.89189734399997 40.65591936700008)"
"186696617","08/22/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","M","WHITE HISPANIC","1016409","211680","40.747639024","-73.883938566","POINT (-73.88393856599998 40.74763902400008)"
"186581106","08/19/2018","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","Q","110","0","25-44","M","WHITE HISPANIC","1015896","211610","40.747448743","-73.885790327","POINT (-73.88579032699994 40.747448743000064)"
"186546669","08/18/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","45-64","F","BLACK","1012269","184391","40.672751322","-73.898993507","POINT (-73.89899350699994 40.67275132200007)"
"186551775","08/18/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","115","0","18-24","F","WHITE HISPANIC","1019201","212389","40.749574456","-73.873858475","POINT (-73.87385847499998 40.74957445600006)"
"186231545","08/10/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","18-24","M","WHITE HISPANIC","1019894","212168","40.7489651","-73.871358518","POINT (-73.87135851799998 40.74896510000008)"
"186000142","08/04/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1015058","177354","40.65342706","-73.888971381","POINT (-73.88897138099996 40.65342706000007)"
"185993462","08/04/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","BLACK","1016342","211052","40.745915567","-73.884183367","POINT (-73.88418336699993 40.74591556700005)"
"185993181","08/04/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","M","WHITE HISPANIC","1016463","211061","40.745939829","-73.883746644","POINT (-73.88374664399998 40.74593982900007)"
"185893416","08/02/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","BLACK","1017055","211771","40.747886424","-73.88160669","POINT (-73.88160668999996 40.74788642400005)"
"185733529","07/29/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","BLACK","1016669","211718","40.747742375","-73.883000035","POINT (-73.88300003499995 40.74774237500004)"
"185715519","07/28/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","WHITE HISPANIC","1015058","177354","40.65342706","-73.888971381","POINT (-73.88897138099996 40.65342706000007)"
"185675568","07/27/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","113","0","25-44","F","BLACK","1040849","190790","40.690178494","-73.79590971","POINT (-73.79590971 40.69017849400007)"
"185675564","07/27/2018","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","Q","110","0","45-64","F","BLACK","1013735","211309","40.746630043","-73.893590736","POINT (-73.89359073599996 40.74663004300004)"
"185587364","07/25/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","18-24","F","WHITE HISPANIC","1016558","211238","40.746425304","-73.883402944","POINT (-73.88340294399995 40.74642530400007)"
"185525641","07/24/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","25-44","F","BLACK","1041463","190502","40.689384054","-73.793698126","POINT (-73.79369812599998 40.68938405400007)"
"185429003","07/21/2018","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","Q","110","0","18-24","F","WHITE HISPANIC","1016918","211027","40.745844839","-73.882104742","POINT (-73.88210474199997 40.74584483900002)"
"185436077","07/21/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1014831","177225","40.65307377","-73.889790059","POINT (-73.88979005899995 40.65307377000005)"
"185436079","07/21/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1015058","177354","40.65342706","-73.888971381","POINT (-73.88897138099996 40.65342706000007)"
"185425293","07/21/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","110","0","25-44","F","BLACK","1017042","210375","40.744054805","-73.881660413","POINT (-73.88166041299998 40.744054805000076)"
"185349664","07/19/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","25-44","F","BLACK","1016409","211680","40.747639024","-73.883938566","POINT (-73.88393856599998 40.74763902400008)"
"185296354","07/18/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","110","0","25-44","M","WHITE HISPANIC","1016026","211627","40.747494938","-73.885321074","POINT (-73.88532107399999 40.747494938000045)"
"185146456","07/13/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","M","14","0","18-24","M","WHITE HISPANIC","986944","214915","40.756576344","-73.990277414","POINT (-73.99027741399993 40.756576344000045)"
"185064701","07/12/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","110","0","25-44","M","WHITE HISPANIC","1015768","211592","40.747399795","-73.886252366","POINT (-73.88625236599995 40.747399795000035)"
"185015327","07/11/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","110","0","18-24","M","WHITE HISPANIC","1016738","211132","40.746133701","-73.882753843","POINT (-73.882753843 40.74613370100008)"
"185009566","07/11/2018","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","110","0","25-44","M","ASIAN / PACIFIC ISLANDER","1016738","211132","40.746133701","-73.882753843","POINT (-73.882753843 40.74613370100008)"
